"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모","관광숙박업상세명"
"3180000","CDFI2260031996000001","19960627","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150868","서울특별시 영등포구 여의도동 10-3번지 ","서울특별시 영등포구 은행로 62  (여의도동)","","여의도관광호텔바","20100315170824","I","2018-08-31 23:59:59.0","","193321.88651945     ","447552.076521358    ","관광숙박업","관광사업","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0",""
"3180000","CDFI2260031997000005","19970923","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150870","서울특별시 영등포구 여의도동 13-3번지 ","서울특별시 영등포구 국회대로76길 16  (여의도동)","","호텔 맨하탄","20100315170152","I","2018-08-31 23:59:59.0","","193019.645823279    ","447560.162310375    ","관광숙박업","관광사업","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0",""
"3180000","CDFI2260031997000004","19970624","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150901","서울특별시 영등포구 영등포동2가 94-154번지 ","서울특별시 영등포구 버드나루로 23  (영등포동2가)","","온정개발","20100315170222","I","2018-08-31 23:59:59.0","","192165.93453037     ","446508.000792709    ","관광숙박업","관광사업","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0",""
"3180000","CDFI2260031997000003","19970624","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150868","서울특별시 영등포구 여의도동 10-3번지 ","서울특별시 영등포구 은행로 62  (여의도동)","","여의도관광호텔","20100315170241","I","2018-08-31 23:59:59.0","","193321.88651945     ","447552.076521358    ","관광숙박업","관광사업","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0",""
"3180000","CDFI2260031997000002","19970314","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150868","서울특별시 영등포구 여의도동 10-3번지 ","서울특별시 영등포구 은행로 62  (여의도동)","","여의도관광호텔나이트","20100315170258","I","2018-08-31 23:59:59.0","","193321.88651945     ","447552.076521358    ","관광숙박업","관광사업","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0",""
"3180000","CDFI2260031996000006","19961119","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150870","서울특별시 영등포구 여의도동 13-3번지 ","서울특별시 영등포구 국회대로76길 16  (여의도동)","","'스카이라운지나이트'","20100315170747","I","2018-08-31 23:59:59.0","","193019.645823279    ","447560.162310375    ","관광숙박업","관광사업","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0",""
"3180000","CDFI2260031996000004","19961028","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150901","서울특별시 영등포구 영등포동2가 94-154번지 ","서울특별시 영등포구 버드나루로 23  (영등포동2가)","","라스베가스","20100315170712","I","2018-08-31 23:59:59.0","","192165.93453037     ","446508.000792709    ","관광숙박업","관광사업","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0",""
"3180000","CDFI2260031996000002","19960704","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","","","150870","서울특별시 영등포구 여의도동 13-3번지 1층 ","'서울특별시 영등포구 국회대로76길 16  (여의도동1층)'","","맨하탄","20100315170806","I","2018-08-31 23:59:59.0","","193019.645823279    ","447560.162310375    ","관광숙박업","관광사업","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","0",""
"3180000","CDFI2260032018000002","20180105","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동2가 30-8번지 ","서울특별시 영등포구 영등포로 93 (당산동2가)","07263","따담","20181213161356","U","2018-12-15 02:40:00.0","","190378.895367059    ","446678.151132037    ","관광숙박업","","준공업지역","11","","","","","10","1","42","1333","","","","","","","","","","1332.96","","","","","","","","","","","","","1333","가족호텔업"
"3180000","CDFI2260032018000004","20180607","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 영등포동1가 100번지 코코아관광호텔 ","'서울특별시 영등포구 경인로108길 15 코코아관광호텔 (영등포동1가)'","07306","베니키아 호텔 카카오","20181213161542","U","2018-12-15 02:40:00.0","","192140.073900686    ","446141.887053246    ","관광숙박업","","일반상업지역","","","","","호텔","12","2","44","","","","","","","","","","","1574.46","","","","","","","","","","","","","1574","관광호텔업"
"3180000","CDFI2260032018000003","20180109","","01","영업/정상","13","영업중","","","","","2632-9000","","","서울특별시 영등포구 양평동5가 62-3번지 더 스테이트 선유 호텔 ","서울특별시 영등포구 양평로 132 (양평동5가)","07205","더 스테이트 선유호텔","20181213161502","U","2018-12-15 02:40:00.0","","190507.597888342    ","448477.522453196    ","관광숙박업","","준공업지역","17","학교정화(상대)","","","","14","3","146","","","","","","","","","","","9317.87","","","","","","","","","","","","","9318","가족호텔업"
"3180000","CDFI2260032015000002","20150225","","01","영업/정상","13","영업중","","","","","02-2677-5511","","150103","서울특별시 영등포구 양평동3가 30-8번지 ","서울특별시 영등포구 양산로1길 3-1 (양평동3가)","07269","호텔조커Ⅰ","20180510083718","I","2018-08-31 23:59:59.0","","189670.698184757    ","447129.428172873    ","관광숙박업","","준공업지역","10","기타","","","숙박시설","9","1","27","731","","","","","","","","","","731","","","","","","","","","1800000000","","","","731","소형호텔업"
"3180000","CDFI2260032014000003","20141230","","01","영업/정상","13","영업중","","","","","02-6222-5000","","150874","서울특별시 영등포구 여의도동 17-5번지 ","서울특별시 영등포구 의사당대로 16 (여의도동)","07236","글래드호텔앤리조트(주) 글래드 여의도","20190304074500","U","2019-03-06 02:40:00.0","","192622.209000336    ","447248.142200812    ","관광숙박업","","상업지역","12","기타","","","숙박시설","12","5","319","24415","","","","","","","","","","24414.51","","","","","","","","","","","","","24415","관광호텔업"
"3120000","CDFI2260032020000001","20200309","","01","영업/정상","13","영업중","","","","","02-393-9922","","","서울특별시 서대문구 대현동 104-48 위고인 호스텔 6~8층","서울특별시 서대문구 신촌로 141 위고인호스텔 (대현동)","03780","위고인","20210525105348","U","2020-12-04 22:07:00.0","","194770.272306267","450529.307302535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3180000","CDFI2260032012000001","20121023","","01","영업/정상","13","영업중","","","","","6137-7000","","150010","서울특별시 영등포구 여의도동 23번지 ","서울특별시 영등포구 국제금융로 10 (여의도동)","07326","콘래드 서울 호텔","20190627082731","U","2019-06-29 02:40:00.0","","193326.931018911    ","446973.914570276    ","관광숙박업","","상업지역","45","","","","호텔","38","7","434","93115","CONRAD SEOUL HOTEL","","","","","","","","","93115.1","","","","","","","","","24783720000","","","","93115","관광호텔업"
"3180000","CDFI2260032009000001","20090921","","01","영업/정상","13","영업중","","","","","2638-3091","","","서울특별시 영등포구 영등포동4가 442번지 ","'서울특별시 영등포구 영중로 15 (영등포동4가 타임스퀘어)'","07305","코트야드 바이 메리어트 서울 타임스퀘어","20160719154810","I","2018-08-31 23:59:59.0","","191385.057392247    ","446098.555926507    ","관광숙박업","","일반상업지역","20","기타","","","숙박시설","15","5","283","26266","Marriott Executive Apartments Seoul","FAMILY HOTEL","","","","","","","","25302.52","","","","","","","","","10400000000","","","","25303","관광호텔업"
"3180000","CDFI2260032001000005","20010219","","01","영업/정상","13","영업중","","","","","6670-7000","","","서울특별시 영등포구 여의도동 13-3번지 ","서울특별시 영등포구 국회대로76길 16 (여의도동)","07238","켄싱턴호텔 여의도","20191030090816","U","2019-11-01 02:40:00.0","","193019.645823279    ","447560.162310375    ","관광숙박업","","","","","","","","","","228","22327","","","","","","","","","","22326.8","","","","","","","","","","","","","22327","관광호텔업"
"3180000","CDFI2260032014000001","20141103","","01","영업/정상","13","영업중","","","","","02-2671-5757","","150862","서울특별시 영등포구 양평동1가 9-28번지 ","서울특별시 영등포구 선유로 88-6 (양평동1가)","07291","노바루스관광호텔","20171128130331","I","2018-08-31 23:59:59.0","","190268.75349914     ","446608.475784343    ","관광숙박업","","준공업지역","7","유흥업소밀집지역","","","호텔","7","2","","","","","","","","","","","","1140.11","","","","","","","","","260000000","","","","1140","관광호텔업"
"3180000","CDFI2260032015000004","20150409","","01","영업/정상","13","영업중","","","","","02-2679-7708","","150034","서울특별시 영등포구 영등포동4가 163-7번지 ","서울특별시 영등포구 영신로32길 8 (영등포동4가)","07301","씨엘 관광호텔","20200330143145","U","2020-04-01 02:40:00.0","","191253.377465488    ","446321.437344249    ","관광숙박업","","준주거지역","10","기타","","","호텔","9","1","49","1837","","","","","","","","","","1839.24","","","","","","","","","1770000000","","","","1839","관광호텔업"
"3180000","CDFI2260032015000003","20150225","","01","영업/정상","13","영업중","","","","","02-2677-5511","","150103","서울특별시 영등포구 양평동3가 30-26번지 ","서울특별시 영등포구 양산로1길 5 (양평동3가)","07269","호텔조커Ⅱ","20180510083935","I","2018-08-31 23:59:59.0","","189680.769993867    ","447133.971430075    ","관광숙박업","","준공업지역","10","기타","","","숙박시설","9","1","27","731","","","","","","","","","","731","","","","","","","","","1800000000","","","","731","소형호텔업"
"3180000","CDFI2260032018000001","20180105","","01","영업/정상","13","영업중","","","","","6906-3000","","","서울특별시 영등포구 양평동5가 62번지 ","서울특별시 영등포구 양평로 136 (양평동5가)","07205","더파크호텔","20200110173311","U","2020-01-12 02:40:00.0","","190476.526523265    ","448495.794800958    ","관광숙박업","","준공업지역","18","학교정화(상대)","","","","14","4","141","","","","","","","","","","","9727.52","","","","","","","","","","","","","9728","가족호텔업"
"3180000","CDFI2260032017000004","20171031","","01","영업/정상","13","영업중","","","","","","","","서울특별시 영등포구 당산동1가 316-1번지 ","서울특별시 영등포구 당산로20길 6 (당산동1가)","07265","베스트웨이","20171128130804","I","2018-08-31 23:59:59.0","","190808.816420331    ","446805.883888587    ","관광숙박업","","준공업지역","9","학교정화(상대)","","","","8","1","","","","","","","","","","","","490.75","","","","","","","","","","","","","491","호스텔업"
