"식품인증업소 관리 일련번호","업소번호","업소 명","자치구 코드","자치구 명","업종 코드","업종 명","업태 코드","업태 명","업주 명","식품인증구분","식품인증 구분명","인증일자","사용여부","지도표시여부","식품인증업소 등급","지도 Y좌표","지도 X좌표","전화번호","도로명상세주소","도로명주소코드","도로명주소","허가번호","최초작성일자","최종수정일자","업소인증메뉴","교부번호","인증여부"
"10118","20130086110","바보생고기정육식당","3180000","영등포구","101","일반음식점","","","현진호","04","저염실천음식점","2020-12-31","Y","Y","","37.506162","126.899569","02-846-3535","","115603118006","서울특별시 영등포구 도신로 63(지상1층 도림동)","제2020-저염-0621호","","","뚝배기불고기","","Y"
"10117","19960086735","복먹고복받고","3180000","영등포구","101","일반음식점","","","홍야실","04","저염실천음식점","2020-12-31","Y","Y","","37.524880","126.895154","02-2675-2221","","115604154591","서울특별시 영등포구 양산로19길 8(당산동3가)","제2020-저염-0620호","","","복국매운탕","","Y"
"10105","19790086058","신동양","3180000","영등포구","101","일반음식점","","","설영복(HSUEH JUNG-FU) 외 1명","04","저염실천음식점","2020-12-31","Y","Y","","37.521479","126.924967","02-782-1754","","115603118019","서울특별시 영등포구 여의나루로 42(5층 여의도동 여의도종합상가)","제2020-저염-0606호","","","짬뽕","","Y"
"10103","19890086416","양평옥","3180000","영등포구","101","일반음식점","","","신기숙","04","저염실천음식점","2020-12-31","Y","Y","","37.535942","126.895816","02-2634-4654","","115604154608","서울특별시 영등포구 양평로17길 10(1층 양평동4가)","제2020-저염-0604호","","","꼬리곰탕","","Y"
"10098","19870086117","여일정","3180000","영등포구","101","일반음식점","","","이해병","04","저염실천음식점","2020-12-31","Y","Y","","37.522418","126.929106","02-780-6273","","115604154065","서울특별시 영등포구 국제금융로6길 7(여의도동한양빌딩 지하101호)","제2020-저염-0599호","","","해물샤브","","Y"
"10097","19760086001","연경궁","3180000","영등포구","101","일반음식점","","","채창기","04","저염실천음식점","2020-12-31","Y","Y","","37.526981","126.895292","02-2635-2735","","115604154071","서울특별시 영등포구 국회대로30길 14(당산동3가)","제2020-저염-0598호","","","짬뽕탕","","Y"
"10095","19850086173","(주)예성푸드써비스","3180000","영등포구","101","일반음식점","","","김용선","04","저염실천음식점","2020-12-31","Y","Y","","37.521417","126.926099","02-0782-4315","","115604154065","서울특별시 영등포구 국제금융로6길 38(1호 여의도동화재보험)","제2020-저염-0596호","","","소고기샤브샤브","","Y"
"10060","20180086490","호호미역","3180000","영등포구","101","일반음식점","","","최도원","04","저염실천음식점","2020-12-31","Y","Y","","37.520054","126.929829","  ","","115604154818","서울특별시 영등포구 의사당대로1길 25(하남빌딩 지하1층 지8호전체 지9호일부 여의도동)","제2020-저염-0559호","","","조개미역국","","Y"
"10044","20090073422","머던순대국곱창볶음","3140000","양천구","101","일반음식점","","","전경예","04","저염실천음식점","2020-12-31","Y","Y","","37.533613","126.825339","  ","","114704142036","서울특별시 양천구 남부순환로40가길 15(신월동1층신곡1길 23)","제2020-저염-0543호","","","순대국","","Y"
"9968","20110039541","주식회사 평창갈비","3230000","송파구","101","일반음식점","","","임진선","04","저염실천음식점","2020-12-31","Y","Y","","37.513561","127.122592","02-446-1451","","117102123002","서울특별시 송파구 위례성대로 98(삼공빌딩 1층 방이동)","제2020-저염-0465호","","","갈비탕","","Y"
"9977","19950114312","어양","3230000","송파구","101","일반음식점","","","임종호","04","저염실천음식점","2020-12-31","Y","Y","","37.516605","127.113959","02-422-8886","","117102123002","서울특별시 송파구 위례성대로 14(지하1층 방이동)","제2020-저염-0475호","","","짬뽕","","Y"
"10300","","5길반찬","3100000","노원구","101","일반음식점","10101","한식","","14","채식음식점","2020-12-11","Y","Y","","37.632564","127.051761","","","","서울 노원구 초안산로5길 12","","","","한식뷔페 성인(비건) 한식뷔페 초등학생(비건)","",""
"9657","20000059409","주식회사 이춘복참치노원","3100000","노원구","101","일반음식점","10104","일식","이춘복","04","저염실천음식점","2020-12-31","Y","Y","","37.656173","127.065531","02-951-4558","","113504130090","서울특별시 노원구 노해로85길 10-7(상계동1층2층)","제2020-저염-0142호","","","미소된장국","","Y"
"10128","20030086222","독도참치앤전복","3180000","영등포구","101","일반음식점","10104","일식","이용암 외 1명","04","저염실천음식점","2020-12-31","Y","Y","","37.524400","126.927154","02-780-7033","","115603118019","서울특별시 영등포구 여의나루로 77-1(여의도동지층102호)","제2020-저염-0631호","","","해물된장찌개","","Y"
"9814","19840066215","명숯불갈비","3120000","서대문구","101","일반음식점","10104","일식","김종화","04","저염실천음식점","2020-12-31","Y","Y","","37.590353","126.942830","02-394-9955","","114103000008","서울특별시 서대문구 통일로 470(1층 홍제동)","제2020-저염-0348호","","","갈비탕","","Y"
"10021","20100073005","옥이순대국","3140000","양천구","101","일반음식점","10103","경양식","박점옥","04","저염실천음식점","2020-12-31","Y","Y","","37.528119","126.863281","02-2606-2605","","114704142025","서울특별시 양천구 국회대로10길 16(신정동1층로데오1길 23)","제2020-저염-0520호","","","순대국","","Y"
"10075","19790086050","차이홍","3180000","영등포구","101","일반음식점","10102","중국식","이정순","04","저염실천음식점","2020-12-31","Y","Y","","37.521479","126.924967","02-782-2918","","115603118019","서울특별시 영등포구 여의나루로 42(여의도동223224225226227228)","제2020-저염-0574호","","","짬뽕","","Y"
"9716","19970056585","황금성","3090000","도봉구","101","일반음식점","10102","중국식","김은혜","04","저염실천음식점","2020-12-31","Y","Y","","37.651789","127.012992","02-996-3030","","113203005041","서울특별시 도봉구 삼양로 544(2층 쌍문동)","제2020-저염-0201호","","","해물짬뽕탕","","Y"
"9611","19980039220","냉면전문점이대팔","3040000","광진구","101","일반음식점","10101","한식","정수일","04","저염실천음식점","2020-12-31","Y","Y","","37.539989","127.069586","02-499-0458","","112153000002","서울특별시 광진구 아차산로 238(1층 자양동)","제2020-저염-0092호","","","갈비탕","","Y"
"9643","20030059619","한동길감자탕","3100000","노원구","101","일반음식점","10101","한식","홍진영","04","저염실천음식점","2020-12-31","Y","Y","","37.639179","127.070050","02-973-5913","","113504130043","서울특별시 노원구 공릉로70길 8-3(1층 하계동)","제2020-저염-0128호","","","뼈다귀해장국 ","","Y"
"9644","19930059273","풍미연/노원솥뚜껑","3100000","노원구","101","일반음식점","10101","한식","김병식","04","저염실천음식점","2020-12-31","Y","Y","","37.655680","127.064823","02-936-2315","","113504130090","서울특별시 노원구 노해로85길 7(상계동)","제2020-저염-0129호","","","설렁탕","","Y"
"9549","20010053488","시골쌈밥","3080000","강북구","101","일반음식점","10101","한식","허정오","04","저염실천음식점","2020-12-31","Y","Y","","37.634911","127.020364","02-908-1264","","113054124033","서울특별시 강북구 덕릉로19길 8(수유동)","제2020-저염-0030호","","","된장찌개","","Y"
"9676","20080059550","신우정","3100000","노원구","101","일반음식점","10101","한식","김희숙","04","저염실천음식점","2020-12-31","Y","Y","","37.627314","127.079453","02-974-3346","","113504130025","서울특별시 노원구 공릉로46길 9(공릉동1층)","제2020-저염-0161호","","","곱창전골","","Y"
"9699","20100059821","둘리","3100000","노원구","101","일반음식점","10101","한식","김현숙","04","저염실천음식점","2020-12-31","Y","Y","","37.628917","127.057636","02-3292-5592","","113503107018","서울특별시 노원구 월계로 334(1층 101108호 월계동 그랑디오피스텔)","제2020-저염-0184호","","","호박두부된장찌개","","Y"
"9633","19980084497","당진아구찜","3170000","금천구","101","일반음식점","10101","한식","김남숙","04","저염실천음식점","2020-12-31","Y","Y","","37.459756","126.905166","02-808-2526","","115453117004","서울특별시 금천구 독산로 138-1(지상1층 시흥동)","제2020-저염-0116호","","","아구탕","","Y"
"9635","20130084350","금대한우도매식당","3170000","금천구","101","일반음식점","10101","한식","최회신","04","저염실천음식점","2020-12-31","Y","Y","","37.467392","126.895966","","","115454151215","서울특별시 금천구 범안로21길 19(지상2층 독산동)","제2020-저염-0119호","","","갈비탕","","Y"
"9636","20120084153","광양불고기","3170000","금천구","101","일반음식점","10101","한식","류근원","04","저염실천음식점","2020-12-31","Y","Y","","37.466367","126.901995","02-802-5198","","115453117004","서울특별시 금천구 독산로 218(창영빌딩 2층 독산동)","제2020-저염-0120호","","","호박두부된장국","","Y"
"9638","19960084114"," 궁전산들애","3170000","금천구","101","일반음식점","10101","한식","김재권","04","저염실천음식점","2020-12-31","Y","Y","","37.463259","126.903951","02-802-4535","","115453117004","서울특별시 금천구 독산로 178-1(독산동)","제2020-저염-0123호","","","된장찌개","","Y"
"9587","19850076096","임진강민물장어","3150000","강서구","101","일반음식점","10101","한식","강동완","04","저염실천음식점","2020-12-31","Y","Y","","37.549535","126.876366","02-3663-7900","","115003115008","서울특별시 강서구 양천로 723(1층 염창동)","제2020-저염-0068호","","","장어국","","Y"
"9764","20000091341","초록애(구보성녹돈)","3190000","동작구","101","일반음식점","10101","한식","이선미","04","저염실천음식점","2020-12-31","Y","Y","","37.511991","126.925940","02-0823-9600","","115904157568","서울특별시 동작구 여의대방로54길 5(대방동)","제2020-저염-0253호","","","오리탕","","Y"
"9769","20170091589","유가네한우곰탕","3190000","동작구","101","일반음식점","10101","한식","강명희","04","저염실천음식점","2020-12-31","Y","Y","","37.498770","126.929658","02-821-5050","","115904157013","서울특별시 동작구 국사봉1길 18(1003호 상도동)","제2020-저염-0258호","","","한우곰탕","","Y"
"9582","20060077005","주식회사 한우1번지","3150000","강서구","101","일반음식점","10101","한식","김만리","04","저염실천음식점","2020-12-31","Y","Y","","37.557050","126.861325","02-3663-3545","","115003115008","서울특별시 강서구 양천로 564(1층 119호 등촌동 1동 두산위브센티움)","제2020-저염-0063호","","","갈비탕","","Y"
"9772","19970091005","오리미가","3190000","동작구","101","일반음식점","10101","한식","박영선","04","저염실천음식점","2020-12-31","Y","Y","","37.502352","126.934188","02-0823-8877","","115904157318","서울특별시 동작구 상도로15길 42(상도동)","제2020-저염-0261호","","","오리탕","","Y"
"9602","20110076179","명돈가참숯불갈비","3150000","강서구","101","일반음식점","10101","한식","최희숙","04","저염실천음식점","2020-12-31","Y","Y","","37.565026","126.846715","02-2658-1378","","115003115008","서울특별시 강서구 양천로 410(1층 가양동 1동)","제2020-저염-0083호","","","갈비탕","","Y"
"9597","19950076449","서초면옥","3150000","강서구","101","일반음식점","10101","한식","박수현 외 1명","04","저염실천음식점","2020-12-31","Y","Y","","37.573848","126.812300","02-2661-1423","","115003115008","서울특별시 강서구 양천로 75(1층 방화동 1동)","제2020-저염-0078호","","","물냉면","","Y"
