"area1","area2","type","NAME","addr_jibun","addr_road","telephone","latitude","longitude"
"서울특별시","동대문구","쇼핑몰","서울 약령시장","서울특별시 동대문구 제기동 1126-5","서울특별시 동대문구 약령중앙로 10(제기동)","02-969-4793","35.2544524","127.638693"
"서울특별시","서초구","쇼핑몰","동양국악기","서울특별시 서초구 서초동 1533 서초한신리빙타워","서울특별시 서초구 효령로 237(서초동, 서초한신리빙타워)","02-523-7600","35.0654021","127.752461"
"서울특별시","광진구","쇼핑몰","중곡동 가구거리","서울특별시 광진구 능동 247-5 서울시민교회","서울특별시 광진구 천호대로 622(능동)","010-5508-0089","35.1800997","127.783756"
"서울특별시","중구","쇼핑몰","신라면세점(서울점)","서울특별시 중구 장충동2가 202","서울특별시 중구 동호로 249(장충동2가)","1688-1110","34.7572948","127.076127"
"서울특별시","강남구","쇼핑몰","현대백화점 (무역센터점)","서울특별시 강남구 삼성동 159-7 현대백화점","서울특별시 강남구 테헤란로 517(삼성동)","02-552-2233","34.9388552","128.084335"
"서울특별시","양천구","쇼핑몰","행복한백화점","서울특별시 양천구 목동 917-6 중소기업유통센터(행복한백화점)","서울특별시 양천구 목동동로 309(목동)","02-6678-9000","38.1560574","128.610118"
"서울특별시","강남구","쇼핑몰","뱅앤올룹슨 (Bang & Olufsen)","서울특별시 강남구 신사동 618-4 태승빌딩","서울특별시 강남구 언주로 865(신사동)","02-518-1380","35.1549358","129.120738"
"서울특별시","종로구","쇼핑몰","비단빔한복 (종로점)","서울특별시 종로구 종로4가 7","서울특별시 종로구 종로 195-1(종로4가)","02-744-2080","34.7312158","127.728221"
"서울특별시","마포구","쇼핑몰","폴라존(polazone)","서울특별시 마포구 서교동 402-18","서울특별시 마포구 어울마당로 39(서교동)","02-2285-5639","35.0927147","129.043933"
"서울특별시","종로구","쇼핑몰","더 비 (The B)","서울특별시 종로구 관훈동 38 쌈지길","서울특별시 종로구 인사동길 44(관훈동)","02-542-5934","36.3072142","126.901965"
"서울특별시","강남구","쇼핑몰","오르시아","서울특별시 강남구 논현동 112-21 로뎀2빌딩","서울특별시 강남구 선릉로131길 12(논현동)","02-542-6344","35.2101515","127.470080"
"서울특별시","서초구","쇼핑몰","양재 하이브랜드","서울특별시 서초구 양재동 215 하이브랜드","서울특별시 서초구 매헌로 16(양재동)","02-2155-0001","35.1453110","126.921559"
"서울특별시","종로구","쇼핑몰","핫트랙스 (광화문점)","서울특별시 종로구 종로1가 1 교보생명빌딩","서울특별시 종로구 종로 1(종로1가)","02-732-9961","33.4198324","126.274503"
"서울특별시","송파구","쇼핑몰","핫트랙스 (잠실점)","서울특별시 송파구 신천동 7-18 롯데캐슬골드","서울특별시 송파구 올림픽로 269(신천동, 롯데캐슬골드)","02-417-9961","37.5144273","127.100611"
"서울특별시","강남구","쇼핑몰","현대백화점 (압구정본점)","서울특별시 강남구 압구정동 429 현대백화점본점","서울특별시 강남구 압구정로 165(압구정동)","02-547-2233","37.5273661","127.027468"
"서울특별시","강남구","쇼핑몰","조이리치 (JOYRICH)","서울특별시 강남구 신사동 532-6","서울특별시 강남구 압구정로8길 21(신사동)","070-8242-7757","37.5224308","127.022289"
"서울특별시","중구","쇼핑몰","H&M (명동1호점)","서울특별시 중구 명동2가 83-5 Noon Square","서울특별시 중구 명동길 14(명동2가)","02-3783-4881","37.5634116","126.982887"
"서울특별시","중구","쇼핑몰","투쿨포스쿨 (명동점)","서울특별시 중구 명동2가 51-4","서울특별시 중구 명동8길 18-1(명동2가)","02-318-5617","37.5628846","126.984585"
"서울특별시","강남구","쇼핑몰","파르나스몰","서울특별시 강남구 삼성동 159-8 파르나스타워","서울특별시 강남구 테헤란로 521(삼성동)","02-559-7089","37.5091916","127.060806"
"서울특별시","중구","쇼핑몰","두산타워 (doota)","서울특별시 중구 을지로6가 18-12 두산타워빌딩","서울특별시 중구 장충단로 275(을지로6가)","02-3398-3114","37.5688849","127.008775"
"서울특별시","강남구","쇼핑몰","갤러리아백화점 명품관","서울특별시 강남구 압구정동 494 갤러리아백화점","서울특별시 강남구 압구정로 343(압구정동)","02-3449-4114","37.5284754","127.040052"
"서울특별시","종로구","쇼핑몰","한복더하기","서울특별시 종로구 체부동 51 성명빌딩","서울특별시 종로구 자하문로 7(체부동)","02-735-5430","37.5767148","126.972206"
"서울특별시","서대문구","쇼핑몰","추억을굽는가게 (신촌점)","서울특별시 서대문구 창천동 112-2","서울특별시 서대문구 신촌로11길 7(창천동)","02-333-5880","37.5570838","126.932769"
